custom_id,target_date,topic,headline,abstract
2024-09_Politics_4_news2,2024-09,Politics,"""Multiple Challengers Enter the Democratic Presidential Race""","In a surprise move, several high-profile Democrats, including a former Governor and a prominent Senator, have announced their candidacy for the 2024 Presidential Election, shaking up the primary field and setting up a potentially crowded and contentious contest."
2024-09_Politics_4_news3,2024-09,Politics,"""Climate Change Concerns Become a Central Issue in the 2024 Elections""","A new poll reveals that climate change has become the top issue among voters, with a majority of Americans saying they will prioritize candidates who have a strong plan to address the crisis, potentially shifting the focus of the 2024 election towards the environment and energy policy."
2024-09_Politics_5_news2,2024-09,Politics,"""Global Coalition Governments on the Rise: A Shift in the World's Power Dynamics""","A new report released by the International Monetary Fund finds that the number of coalition governments around the world has increased by 25% in the past year, as nations struggle to navigate the complexities of a rapidly changing global landscape."
2024-09_Politics_5_news3,2024-09,Politics,"""Climate Change Takes Center Stage in Upcoming Elections: Green Policies on the Rise""","A new survey reveals that 75% of voters in key battleground states prioritize environmental issues above economic concerns, with green policies and renewable energy investment becoming a major focus in the upcoming elections."
2024-09_Politics_6_news2,2024-09,Politics,"""Global Coalition Reaches Historic Agreement to Limit Carbon Emissions""","A coalition of 120 countries has signed a landmark agreement to reduce their collective carbon emissions by 50% by 2030, marking a major step towards addressing the global climate crisis."
2024-09_Politics_6_news3,2024-09,Politics,"""Nationalist Backlash Threatens EU Integration Efforts""","A surge in nationalist sentiment across Europe has led to increased tensions between EU member states, with some countries considering a possible withdrawal from the bloc and others pushing for a more restrictive immigration policy."
2024-09_Politics_7_news2,2024-09,Politics,"""Biden's Climate Agenda Faces Growing Challenges as Election Season Heats Up""","The Biden administration's efforts to pass a comprehensive climate bill have stalled, and with the 2024 presidential election looming, lawmakers are under increasing pressure to deliver on climate promises."
2024-09_Politics_7_news3,2024-09,Politics,"""Global Power Shift: China's Rise Accelerates as US Influence Wanes""","A new report from the Economist Intelligence Unit finds that China's economic and military might are rapidly closing the gap with the United States, as the US struggles to maintain its position as the world's leading superpower."
2024-09_Politics_8_news2,2024-09,Politics,"""Polarized Parties Emerge as US Midterms Loom""","As the 2024 US midterm elections approach, the country's two main parties have become increasingly divided, with Democratic and Republican candidates taking hardened stances on key issues, reflecting a broader trend of polarization across the Western world."
2024-09_Politics_8_news3,2024-09,Politics,"""Social Media Giants Face Scrutiny Over Election Interference Claims""","In the wake of growing concerns over the role of social media in shaping public opinion and influencing election outcomes, several tech giants face allegations of election interference and manipulation, with some lawmakers calling for greater regulation and accountability."
2024-09_Politics_9_news2,2024-09,Politics,"""UK Labour Party Unveils Ambitious Climate Plan Ahead of 2025 General Election""","The Labour Party in the UK has announced a comprehensive climate plan, aiming to achieve net-zero carbon emissions by 2045 and investing in green infrastructure projects. The move is seen as a major boost to the party's election chances in 2025."
2024-09_Politics_9_news3,2024-09,Politics,"""Social Media Dominance: How the Rise of 'Digital Politicians' is Changing Politics Worldwide""","A new study reveals that politicians using social media have seen a significant increase in voter engagement and support. The trend is expected to continue, with many politicians now focusing on building their online presence to connect with their constituents."
2024-10_Foreign_0_news2,2024-10,Foreign,"""Ukraine-Russia Conflict Edges Towards Fragile Peace""","Ukrainian and Russian leaders have agreed to a tentative peace deal, brokered by international mediators, but fighting continues in the Donbas region as both sides struggle to implement the agreement."
2024-10_Foreign_0_news3,2024-10,Foreign,"""Climate-Related Displacement Reaches Record Levels, World Leaders Pledge Action""","The number of people displaced due to climate-related disasters has surpassed 50 million, prompting an emergency summit of world leaders to pledge increased aid and support for climate resilience and adaptation efforts."
2024-10_Foreign_1_news2,2024-10,Foreign,"""China's Belt and Road Initiative Reaches $5 Trillion Milestone, Further Cementing Global Economic Influence""","China's Belt and Road Initiative has surpassed $5 trillion in investments, solidifying its position as a global economic powerhouse and further expanding its influence across the world."
